2025-01-22 13:47:09.412 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-01-22 13:47:10.122 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 9, "author": "David", "message": "This is custom message 9", "timestamp": "2025-01-22T16:59:54.426928", "priority": "normal"}
2025-01-22 13:47:10.125 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.140 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 10, "author": "David", "message": "This is custom message 10", "timestamp": "2025-01-22T16:59:56.432500", "priority": "high"}
2025-01-22 13:47:10.140 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.141 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 11, "author": "David", "message": "This is custom message 11", "timestamp": "2025-01-22T16:59:58.439917", "priority": "normal"}
2025-01-22 13:47:10.143 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.144 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 12, "author": "David", "message": "This is custom message 12", "timestamp": "2025-01-22T17:00:00.449218", "priority": "high"}
2025-01-22 13:47:10.144 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.150 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 13, "author": "David", "message": "This is custom message 13", "timestamp": "2025-01-22T17:00:02.457783", "priority": "normal"}
2025-01-22 13:47:10.155 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.157 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 14, "author": "David", "message": "This is custom message 14", "timestamp": "2025-01-22T17:00:04.469557", "priority": "high"}
2025-01-22 13:47:10.157 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.158 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 15, "author": "David", "message": "This is custom message 15", "timestamp": "2025-01-22T17:00:06.476916", "priority": "normal"}
2025-01-22 13:47:10.158 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.159 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 16, "author": "David", "message": "This is custom message 16", "timestamp": "2025-01-22T17:00:08.486706", "priority": "high"}
2025-01-22 13:47:10.159 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.159 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 17, "author": "David", "message": "This is custom message 17", "timestamp": "2025-01-22T17:00:10.495332", "priority": "normal"}
2025-01-22 13:47:10.172 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.179 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 18, "author": "David", "message": "This is custom message 18", "timestamp": "2025-01-22T17:00:12.500201", "priority": "high"}
2025-01-22 13:47:10.180 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.206 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 19, "author": "David", "message": "This is custom message 19", "timestamp": "2025-01-22T17:00:14.507711", "priority": "normal"}
2025-01-22 13:47:10.208 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.208 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 20, "author": "David", "message": "This is custom message 20", "timestamp": "2025-01-22T17:00:16.512623", "priority": "high"}
2025-01-22 13:47:10.209 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.237 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 21, "author": "David", "message": "This is custom message 21", "timestamp": "2025-01-22T17:00:18.515833", "priority": "normal"}
2025-01-22 13:47:10.238 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.239 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 22, "author": "David", "message": "This is custom message 22", "timestamp": "2025-01-22T17:00:20.526017", "priority": "high"}
2025-01-22 13:47:10.240 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.240 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 23, "author": "David", "message": "This is custom message 23", "timestamp": "2025-01-22T17:00:22.535118", "priority": "normal"}
2025-01-22 13:47:10.240 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.245 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 24, "author": "David", "message": "This is custom message 24", "timestamp": "2025-01-22T17:00:24.538422", "priority": "high"}
2025-01-22 13:47:10.245 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.245 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 25, "author": "David", "message": "This is custom message 25", "timestamp": "2025-01-22T17:00:26.541454", "priority": "normal"}
2025-01-22 13:47:10.246 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.246 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 26, "author": "David", "message": "This is custom message 26", "timestamp": "2025-01-22T17:00:28.547254", "priority": "high"}
2025-01-22 13:47:10.247 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.247 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 27, "author": "David", "message": "This is custom message 27", "timestamp": "2025-01-22T17:00:30.556105", "priority": "normal"}
2025-01-22 13:47:10.259 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.271 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 28, "author": "David", "message": "This is custom message 28", "timestamp": "2025-01-22T17:00:32.561680", "priority": "high"}
2025-01-22 13:47:10.271 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.272 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 29, "author": "David", "message": "This is custom message 29", "timestamp": "2025-01-22T17:00:34.569741", "priority": "normal"}
2025-01-22 13:47:10.272 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.273 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 30, "author": "David", "message": "This is custom message 30", "timestamp": "2025-01-22T17:00:36.574527", "priority": "high"}
2025-01-22 13:47:10.273 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.274 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 31, "author": "David", "message": "This is custom message 31", "timestamp": "2025-01-22T17:00:38.580885", "priority": "normal"}
2025-01-22 13:47:10.274 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.275 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 32, "author": "David", "message": "This is custom message 32", "timestamp": "2025-01-22T17:00:40.644860", "priority": "high"}
2025-01-22 13:47:10.285 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.288 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 33, "author": "David", "message": "This is custom message 33", "timestamp": "2025-01-22T17:00:42.751132", "priority": "normal"}
2025-01-22 13:47:10.288 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.289 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 34, "author": "David", "message": "This is custom message 34", "timestamp": "2025-01-22T17:00:44.760384", "priority": "high"}
2025-01-22 13:47:10.289 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.290 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 35, "author": "David", "message": "This is custom message 35", "timestamp": "2025-01-22T17:00:46.763844", "priority": "normal"}
2025-01-22 13:47:10.290 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.290 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 36, "author": "David", "message": "This is custom message 36", "timestamp": "2025-01-22T17:00:48.768897", "priority": "high"}
2025-01-22 13:47:10.291 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.291 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 37, "author": "David", "message": "This is custom message 37", "timestamp": "2025-01-22T17:00:50.780078", "priority": "normal"}
2025-01-22 13:47:10.291 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.291 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 38, "author": "David", "message": "This is custom message 38", "timestamp": "2025-01-22T17:00:52.787554", "priority": "high"}
2025-01-22 13:47:10.292 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.292 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 39, "author": "David", "message": "This is custom message 39", "timestamp": "2025-01-22T17:00:54.798763", "priority": "normal"}
2025-01-22 13:47:10.292 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.293 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 40, "author": "David", "message": "This is custom message 40", "timestamp": "2025-01-22T17:00:56.802593", "priority": "high"}
2025-01-22 13:47:10.295 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.295 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 41, "author": "David", "message": "This is custom message 41", "timestamp": "2025-01-22T17:00:58.807426", "priority": "normal"}
2025-01-22 13:47:10.296 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.297 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 42, "author": "David", "message": "This is custom message 42", "timestamp": "2025-01-22T17:01:00.815824", "priority": "high"}
2025-01-22 13:47:10.297 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.297 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 43, "author": "David", "message": "This is custom message 43", "timestamp": "2025-01-22T17:01:02.819504", "priority": "normal"}
2025-01-22 13:47:10.299 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.301 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 44, "author": "David", "message": "This is custom message 44", "timestamp": "2025-01-22T17:01:04.844306", "priority": "high"}
2025-01-22 13:47:10.301 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.301 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 45, "author": "David", "message": "This is custom message 45", "timestamp": "2025-01-22T17:01:06.852570", "priority": "normal"}
2025-01-22 13:47:10.301 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.302 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 46, "author": "David", "message": "This is custom message 46", "timestamp": "2025-01-22T17:01:08.858742", "priority": "high"}
2025-01-22 13:47:10.302 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.302 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 47, "author": "David", "message": "This is custom message 47", "timestamp": "2025-01-22T17:01:10.862256", "priority": "normal"}
2025-01-22 13:47:10.303 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.303 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 48, "author": "David", "message": "This is custom message 48", "timestamp": "2025-01-22T17:01:12.867521", "priority": "high"}
2025-01-22 13:47:10.303 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.304 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 49, "author": "David", "message": "This is custom message 49", "timestamp": "2025-01-22T17:01:14.877655", "priority": "normal"}
2025-01-22 13:47:10.304 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.304 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 50, "author": "David", "message": "This is custom message 50", "timestamp": "2025-01-22T17:01:16.885386", "priority": "high"}
2025-01-22 13:47:10.305 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.305 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 51, "author": "David", "message": "This is custom message 51", "timestamp": "2025-01-22T17:01:18.893772", "priority": "normal"}
2025-01-22 13:47:10.305 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.307 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 52, "author": "David", "message": "This is custom message 52", "timestamp": "2025-01-22T17:01:20.896462", "priority": "high"}
2025-01-22 13:47:10.307 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.311 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 53, "author": "David", "message": "This is custom message 53", "timestamp": "2025-01-22T17:01:22.903770", "priority": "normal"}
2025-01-22 13:47:10.312 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.313 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 54, "author": "David", "message": "This is custom message 54", "timestamp": "2025-01-22T17:01:24.913927", "priority": "high"}
2025-01-22 13:47:10.313 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.314 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 55, "author": "David", "message": "This is custom message 55", "timestamp": "2025-01-22T17:01:26.924164", "priority": "normal"}
2025-01-22 13:47:10.314 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.314 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 56, "author": "David", "message": "This is custom message 56", "timestamp": "2025-01-22T17:01:28.931326", "priority": "high"}
2025-01-22 13:47:10.315 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.319 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 57, "author": "David", "message": "This is custom message 57", "timestamp": "2025-01-22T17:01:30.936211", "priority": "normal"}
2025-01-22 13:47:10.320 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.320 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 58, "author": "David", "message": "This is custom message 58", "timestamp": "2025-01-22T17:01:32.942714", "priority": "high"}
2025-01-22 13:47:10.320 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.321 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 59, "author": "David", "message": "This is custom message 59", "timestamp": "2025-01-22T17:01:34.947727", "priority": "normal"}
2025-01-22 13:47:10.321 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.322 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 60, "author": "David", "message": "This is custom message 60", "timestamp": "2025-01-22T17:01:36.956494", "priority": "high"}
2025-01-22 13:47:10.322 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.322 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 61, "author": "David", "message": "This is custom message 61", "timestamp": "2025-01-22T17:01:38.966926", "priority": "normal"}
2025-01-22 13:47:10.322 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.323 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 62, "author": "David", "message": "This is custom message 62", "timestamp": "2025-01-22T17:01:40.974547", "priority": "high"}
2025-01-22 13:47:10.324 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.324 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 63, "author": "David", "message": "This is custom message 63", "timestamp": "2025-01-22T17:01:42.983313", "priority": "normal"}
2025-01-22 13:47:10.324 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.326 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 64, "author": "David", "message": "This is custom message 64", "timestamp": "2025-01-22T17:01:44.990703", "priority": "high"}
2025-01-22 13:47:10.327 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.327 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 65, "author": "David", "message": "This is custom message 65", "timestamp": "2025-01-22T17:01:47.001731", "priority": "normal"}
2025-01-22 13:47:10.327 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.327 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 66, "author": "David", "message": "This is custom message 66", "timestamp": "2025-01-22T17:01:49.011386", "priority": "high"}
2025-01-22 13:47:10.327 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.328 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 67, "author": "David", "message": "This is custom message 67", "timestamp": "2025-01-22T17:01:51.018529", "priority": "normal"}
2025-01-22 13:47:10.328 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.331 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 68, "author": "David", "message": "This is custom message 68", "timestamp": "2025-01-22T17:01:53.022000", "priority": "high"}
2025-01-22 13:47:10.333 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.333 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 69, "author": "David", "message": "This is custom message 69", "timestamp": "2025-01-22T17:01:55.032604", "priority": "normal"}
2025-01-22 13:47:10.336 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.336 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 70, "author": "David", "message": "This is custom message 70", "timestamp": "2025-01-22T17:01:57.035324", "priority": "high"}
2025-01-22 13:47:10.336 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.338 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 71, "author": "David", "message": "This is custom message 71", "timestamp": "2025-01-22T17:01:59.040286", "priority": "normal"}
2025-01-22 13:47:10.338 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.338 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 72, "author": "David", "message": "This is custom message 72", "timestamp": "2025-01-22T17:02:01.043734", "priority": "high"}
2025-01-22 13:47:10.338 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.339 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 73, "author": "David", "message": "This is custom message 73", "timestamp": "2025-01-22T17:02:03.051996", "priority": "normal"}
2025-01-22 13:47:10.339 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.339 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 74, "author": "David", "message": "This is custom message 74", "timestamp": "2025-01-22T17:02:05.058630", "priority": "high"}
2025-01-22 13:47:10.340 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.340 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 75, "author": "David", "message": "This is custom message 75", "timestamp": "2025-01-22T17:02:07.068532", "priority": "normal"}
2025-01-22 13:47:10.341 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.341 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 76, "author": "David", "message": "This is custom message 76", "timestamp": "2025-01-22T17:02:09.071811", "priority": "high"}
2025-01-22 13:47:10.341 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.342 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 77, "author": "David", "message": "This is custom message 77", "timestamp": "2025-01-22T17:02:11.074172", "priority": "normal"}
2025-01-22 13:47:10.342 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.342 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 78, "author": "David", "message": "This is custom message 78", "timestamp": "2025-01-22T17:02:13.079285", "priority": "high"}
2025-01-22 13:47:10.343 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.343 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 79, "author": "David", "message": "This is custom message 79", "timestamp": "2025-01-22T17:02:15.080591", "priority": "normal"}
2025-01-22 13:47:10.344 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.344 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 80, "author": "David", "message": "This is custom message 80", "timestamp": "2025-01-22T17:02:17.083111", "priority": "high"}
2025-01-22 13:47:10.344 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.344 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 81, "author": "David", "message": "This is custom message 81", "timestamp": "2025-01-22T17:02:19.087201", "priority": "normal"}
2025-01-22 13:47:10.344 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.345 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 82, "author": "David", "message": "This is custom message 82", "timestamp": "2025-01-22T17:02:21.095872", "priority": "high"}
2025-01-22 13:47:10.345 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.346 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 83, "author": "David", "message": "This is custom message 83", "timestamp": "2025-01-22T17:02:23.105170", "priority": "normal"}
2025-01-22 13:47:10.349 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.352 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 84, "author": "David", "message": "This is custom message 84", "timestamp": "2025-01-22T17:02:25.111752", "priority": "high"}
2025-01-22 13:47:10.353 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.354 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 85, "author": "David", "message": "This is custom message 85", "timestamp": "2025-01-22T17:02:27.120580", "priority": "normal"}
2025-01-22 13:47:10.356 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.356 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 86, "author": "David", "message": "This is custom message 86", "timestamp": "2025-01-22T17:02:29.124862", "priority": "high"}
2025-01-22 13:47:10.358 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.358 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 87, "author": "David", "message": "This is custom message 87", "timestamp": "2025-01-22T17:02:31.132140", "priority": "normal"}
2025-01-22 13:47:10.360 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.363 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 88, "author": "David", "message": "This is custom message 88", "timestamp": "2025-01-22T17:02:33.141773", "priority": "high"}
2025-01-22 13:47:10.368 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.370 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 89, "author": "David", "message": "This is custom message 89", "timestamp": "2025-01-22T17:02:35.147953", "priority": "normal"}
2025-01-22 13:47:10.371 | ERROR    | __main__:process_message:99 - Expected a dictionary but got: <class 'str'>
2025-01-22 13:47:10.372 | INFO     | __main__:process_message:85 - Processed JSON message: {"id": 90, "author": "David", "message": "This is custom message 90", "timestamp": "2025-01-22T17:02:37.153215", "priority": "high"}
